Date,Close ,Volume
2024-09-13,12684.25,75574384.0
2024-09-16,12697.6,56924579.0
2024-09-17,12714.25,82356152.0
2024-09-18,12584.0,64005667.0
2024-09-19,12414.8,109553078.0
2024-09-20,12501.35,132217285.0
2024-09-23,12737.85,80263399.0
2024-09-24,12785.95,82381023.0
2024-09-25,12786.65,65935567.0
2024-09-26,12823.7,111696162.0
2024-09-27,13128.25,203617337.0
2024-09-30,13035.6,140594209.0
2024-10-01,12947.9,79848567.0
2024-10-03,12595.7,169803465.0
2024-10-04,12462.5,147414854.0
2024-10-07,12180.1,99932248.0
2024-10-08,12334.85,85627855.0
2024-10-09,12252.55,90901584.0
2024-10-10,12247.1,60867816.0
2024-10-11,12306.55,48259641.0
2024-10-14,12289.45,72280018.0
2024-10-15,12255.95,121056116.0
2024-10-16,12283.65,126337180.0
2024-10-17,12128.6,85462379.0
2024-10-18,12104.25,92373500.0
2024-10-21,11953.65,75271379.0
2024-10-22,11672.05,73048547.0
2024-10-23,11640.1,77628371.0
2024-10-24,11648.6,60481848.0
2024-10-25,11352.2,89372532.0
2024-10-28,11371.8,98830314.0
2024-10-29,11409.55,97819322.0
2024-10-30,11366.9,71354133.0
2024-10-31,11347.1,86901399.0
2024-11-01,11442.25,14556877.0
2024-11-04,11158.2,128128260.0
2024-11-05,11245.15,94634377.0
2024-11-06,11530.95,135443224.0
2024-11-07,11452.35,83658139.0
2024-11-08,11228.1,85334254.0
